Run ID,Name,Source Type,Source Name,User,Status,consensus_treshold,quality_ratio,quality_treshold,window,global_Accuracy,global_ROC_AUC_score,global_Recall,global_f1-score,global_fn,global_fn_rate,global_fp,global_fp_rate,global_precision,global_tp,global_tp_rate,test_Accuracy,test_ROC_AUC_score,test_Recall,test_f1-score,test_fn,test_fn_rate,test_fp,test_fp_rate,test_precision,test_tp,test_tp_rate,train_Accuracy,train_ROC_AUC_score,train_Recall,train_f1-score,train_fn,train_fn_rate,train_fp,train_fp_rate,train_precision,train_tp,train_tp_rate
17d18465e2424b86b789945b0f15f6e1,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.1841,0.8,3,0.15760623816287878,0.5351168747185681,0.07579992040996987,0.14084700884289086,2844942,0.8418980823863637,1675,0.0004956794507575758,0.9928725830610022,233333,0.06904977509469697,0.8306818181818182,0.5974844389421918,0.22839506172839505,0.3318385650224215,125,0.14204545454545456,24,0.02727272727272727,0.6065573770491803,37,0.042045454545454546,0.8485795454545455,0.6275727329000309,0.2777777777777778,0.4031354983202688,468,0.13295454545454546,65,0.018465909090909092,0.7346938775510204,180,0.05113636363636364
98f6b5df6b7149d0b8c199426c8097a4,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.2145,0.5,3,0.2734579190340909,0.5905007544332307,0.20475493580008283,0.3392574511231351,2447983,0.7244267874053031,7148,0.0021152935606060606,0.9887863955823293,630292,0.18652107007575758,0.8159090909090909,0.7001967855802876,0.4973544973544973,0.5371428571428571,95,0.10795454545454546,67,0.07613636363636364,0.5838509316770186,94,0.10681818181818181,0.8653409090909091,0.7794881621019604,0.6291390728476821,0.6671348314606741,280,0.07954545454545454,194,0.055113636363636365,0.7100149476831091,475,0.13494318181818182
f46c4f69435f417b8af5ffd9048f15ab,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.3111,0.5,3,0.4205862334280303,0.6196568361622585,0.3774477588909373,0.5427188209628302,1916387,0.5671126302083334,41568,0.012301136363636363,0.9654594767070837,1161888,0.34383522727272725,0.8409090909090909,0.8245043482450435,0.781021897810219,0.7535211267605634,60,0.06818181818181818,80,0.09090909090909091,0.7278911564625851,214,0.2431818181818182,0.8505681818181818,0.8479706256178505,0.8410958904109589,0.7778716216216216,174,0.04943181818181818,352,0.1,0.7234878240377062,921,0.2616477272727273
e9727fb537e840ed8be80fda0799d0c6,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.2266,0.3,3,0.28370827414772726,0.6019420242766682,0.21474722044001918,0.3532581003287826,2417224,0.7153243371212121,3269,0.0009673887310606061,0.9950791787090558,661051,0.19562352035984848,0.821590909090909,0.7193419372929257,0.5326633165829145,0.5745257452574526,93,0.10568181818181818,64,0.07272727272727272,0.6235294117647059,106,0.12045454545454545,0.8360795454545454,0.7434332524919942,0.5739348370927319,0.6135298057602143,340,0.09659090909090909,237,0.06732954545454546,0.6589928057553956,458,0.13011363636363638
8caa61097b4945f9bce7f411d69768f6,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.3209,0.3,3,0.427392578125,0.6331489347558288,0.38280530491915116,0.5491417766557192,1899895,0.5622321851325758,35060,0.010375236742424243,0.9711069356540084,1178380,0.34871567234848483,0.8488636363636364,0.8353910197110936,0.7978723404255319,0.7718696397941681,57,0.06477272727272727,76,0.08636363636363636,0.7475083056478405,225,0.2556818181818182,0.8536931818181818,0.8495704817269597,0.8380530973451328,0.7862183478621835,183,0.05198863636363636,332,0.09431818181818181,0.7404222048475372,947,0.2690340909090909
175c04b79488460d9c531ace55b11cab,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.5721,0.5,8,0.6169480942234848,0.45974924460075944,0.6510129861692019,0.7558825687145998,1074278,0.3179089725378788,220131,0.06514293323863636,0.9010259301622928,2003997,0.5930388849431818,0.7181818181818181,0.6945288753799392,0.8571428571428571,0.776978417266187,27,0.08181818181818182,66,0.2,0.7105263157894737,162,0.4909090909090909,0.7901515151515152,0.7742425130399108,0.8847682119205298,0.828270303781773,87,0.0659090909090909,190,0.14393939393939395,0.7785547785547785,668,0.5060606060606061
e954c1a39f734029928ada2ddbe6561f,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.8558,0.3,8,0.8766604521780303,0.5063954821840684,0.9568966385394417,0.9339266144375109,132684,0.039264914772727276,284105,0.08407463304924243,0.9120335164671846,2945591,0.8716829427083334,0.8484848484848485,0.5310283687943262,0.9787234042553191,0.9169435215946844,6,0.01818181818181818,44,0.13333333333333333,0.8625,276,0.8363636363636363,0.8856060606060606,0.6289007918025151,0.9893805309734514,0.9367406786761625,12,0.00909090909090909,139,0.1053030303030303,0.8894192521877486,1118,0.8469696969696969
077bc05e8ee447ee8f248042c85f6b65,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.5,0.8297,0.5,8,0.8692847419507576,0.4913406090399164,0.9511849980914636,0.9298615644269341,150266,0.04446792140151515,291447,0.08624733664772727,0.9094732153506679,2928009,0.8664799360795454,0.8333333333333334,0.5657586027111574,0.9708029197080292,0.9063032367972743,8,0.024242424242424242,47,0.14242424242424243,0.8498402555910544,266,0.806060606060606,0.8545454545454545,0.5980517503805175,0.9872146118721461,0.9184367034834324,14,0.010606060606060607,178,0.13484848484848486,0.8586179507545671,1081,0.818939393939394
d8c75d411df8449e939d37be30062500,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.1841,0.8,3,0.5098109019886363,0.6020368018310858,0.20793155263648874,0.3435958624411882,1651454,0.4887115293560606,4993,0.0014775686553030302,0.9886141819906596,433535,0.12829515861742424,0.8284090909090909,0.6677929089721104,0.41358024691358025,0.4701754385964912,95,0.10795454545454546,56,0.06363636363636363,0.5447154471544715,67,0.07613636363636364,0.865909090909091,0.7170638605178996,0.48148148148148145,0.5693430656934306,336,0.09545454545454546,136,0.038636363636363635,0.6964285714285714,312,0.08863636363636364
f2205db1e47049e58f18eecee7e17c3a,,LOCAL,/home/aura-alexis/github/ecg_qc_training/env/bin/airflow,aura-alexis,FINISHED,0.7,0.4291,0.5,6,0.5115349786931818,0.6023248822609836,0.4918608636330412,0.6472117666395157,1564192,0.4628882575757576,86429,0.025576763731060607,0.9459991552703135,1514083,0.44805959990530303,0.7568181818181818,0.7548325217647927,0.7407407407407407,0.7235142118863049,49,0.11136363636363636,58,0.1318181818181818,0.7070707070707071,140,0.3181818181818182,0.7926136363636364,0.7956739481400943,0.8172185430463577,0.7717323327079425,138,0.07840909090909091,227,0.12897727272727272,0.731042654028436,617,0.35056818181818183
